2022-03-13 10:02:02.785392 | info |  | STARTED...
2022-03-13 10:33:24.907561 | info |  | KEYWORD NOT DETECTED
2022-03-13 10:33:28.640371 | info |  | KEYWORD NOT DETECTED
2022-03-13 10:33:33.973575 | info |  | KEYWORD NOT DETECTED
2022-03-13 10:33:38.972745 | info |  | KEYWORD DETECTED
2022-03-13 10:34:02.006751 | info |  | "Wat wil je anders bij me liggen aan de zee",'"De dingen die je aanraakt dansen in de schaduw. Water en beweging, het is een verhaal."',None,None
2022-03-13 10:34:57.672771 | info |  | KEYWORD NOT DETECTED
2022-03-13 10:35:16.206827 | info |  | KEYWORD DETECTED
2022-03-13 10:35:37.939998 | info |  | "heb jij heimwee heb je heimwee tv",'"Heimwee naar grote scholen palingen. Mens, helpt en verzint om iets te doen vinden!"',0.8,0
2022-03-13 10:51:39.773615 | info |  | KEYWORD DETECTED
2022-03-13 10:52:01.839720 | info |  | "geen idee",'Een wobbel in de tijd: de verte begon te verstoppen en het toekomende verdwijnt.',0,0
2022-03-13 11:00:45.039324 | info |  | KEYWORD DETECTED
2022-03-13 11:00:49.640129 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-13 11:00:52.573087 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-13 11:00:55.406191 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-13 11:00:58.940057 | info |  | "Surprise",'De zee is een stuk van de God kwijt. Niks te winnen. Alles te verliezen.',0,0
2022-03-13 11:22:32.073401 | info |  | KEYWORD NOT DETECTED
2022-03-13 11:22:36.206215 | info |  | KEYWORD DETECTED
2022-03-13 11:22:57.973602 | info |  | "Ik woon aan jou vind ik heel leuk Ik vroeg me af wat je zelf van al die rommel vindt",'"De dingen die je aanraakt dansen in de schaduw. Water en beweging, het is een verhaal."',0,0
2022-03-13 11:32:34.639470 | info |  | KEYWORD DETECTED
2022-03-13 11:32:56.039752 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-13 11:33:17.740174 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-13 11:33:39.806217 | info |  | "Hallo Noordzee",'Afscheid? Nog niet. Geniet van het oogverblindend gezelschap van water.',0.3,0.1
2022-03-13 11:39:08.773561 | info |  | KEYWORD NOT DETECTED
2022-03-13 11:39:22.006685 | info |  | KEYWORD DETECTED
2022-03-13 11:39:43.706842 | info |  | "Waar komt het plastic vandaan",'Het nat zocht jou. Waar kan ik aan land?',0,0
2022-03-13 11:40:48.306221 | info |  | KEYWORD DETECTED
2022-03-13 11:41:06.706830 | info |  | "niets",'Wat is er als? Natte kalmte. Zo is het.',0.5,0.2
2022-03-13 11:47:59.539545 | info |  | KEYWORD NOT DETECTED
2022-03-13 11:48:04.172989 | info |  | KEYWORD DETECTED
2022-03-13 11:48:26.073023 | info |  | "Wat wat kun je ik wil je vertellen dat is leuk vind ik wil je",'"Ben op zoek naar eilanden en verre hemel, waar golven kunnen aanspoelen."',0,0
2022-03-13 12:16:09.573564 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:16:25.972994 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:16:35.939625 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:25:16.607054 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:37:26.439899 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:37:55.306890 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:38:50.406898 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:38:57.239797 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:05.140293 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:14.740130 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:19.473241 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:24.573386 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:28.872853 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:36.406836 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:47.272885 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:39:57.872843 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:40:05.040272 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:40:09.140295 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:40:12.773716 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:41:43.706544 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:41:48.906759 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:41:53.840352 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:41:59.239759 | info |  | KEYWORD NOT DETECTED
2022-03-13 12:42:04.940030 | info |  | KEYWORD NOT DETECTED
