2021-11-20 10:04:10.650557 | info |  | STARTED...
2021-11-20 10:32:54.747295 | info |  | KEYWORD DETECTED
2021-11-20 10:45:37.213731 | info |  | "Hallo Roger",'Het zeewater klinkt huiveringwekkend en taai. Pas maar op.  ',None,None
2021-11-20 11:23:35.679455 | info |  | KEYWORD DETECTED
2021-11-20 11:28:40.679785 | info |  | "Hallo Noordzee Hallo Noordzee",'De oceaan wil jouw eenzaamheid kussen. Bye!',None,None
2021-11-20 11:30:07.846132 | info |  | KEYWORD NOT DETECTED
2021-11-20 11:36:46.979585 | info |  | KEYWORD NOT DETECTED
2021-11-20 11:37:14.780063 | info |  | KEYWORD DETECTED
2021-11-20 11:53:35.646219 | info |  | "spreek de zee aan met hallo",'Nabijtijd voor arme fendeliersbewoners. Een ongewis avontuur in zicht.',None,None
2021-11-20 11:55:03.579597 | info |  | KEYWORD DETECTED
2021-11-20 11:55:31.213384 | info |  | "Hallo Noordzee",'De zee ervaart tijd als een oogverblindend krabbetje. Ho ho ho ho ho ho. Nabijtijd.',0,0
2021-11-20 12:12:31.346452 | info |  | KEYWORD DETECTED
2021-11-20 12:12:54.213016 | info |  | "ik ben Dian ik ben Dian Ik vind het trieste waar bezig zijn",'"Borduurwerk van wolken viel op de kust. Nacht en zon stegen, wetten dreunden. En de zee Was. "',0,0
2021-11-20 12:16:20.946121 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:16:26.646822 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:16:39.613702 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:16:45.846273 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:16:53.680349 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:17:21.779394 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:17:30.846847 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:17:37.713664 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:17:41.646144 | info |  | KEYWORD DETECTED
2021-11-20 12:17:50.113484 | info |  | "Wil je hem met vertellen",'Vroeg of laat ieder mens krijgt wat het universum wil schenken. ',None,None
2021-11-20 12:18:42.679653 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:19:14.246780 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:19:31.179837 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:19:50.179724 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:19:59.046661 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:20:11.579439 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:20:21.146821 | info |  | KEYWORD NOT DETECTED
2021-11-20 12:20:43.880071 | info |  | KEYWORD NOT DETECTED
