2021-12-12 10:05:21.940565 | info |  | STARTED...
2021-12-12 10:35:00.958678 | info |  | KEYWORD DETECTED
2021-12-12 10:35:03.190483 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 10:35:12.757614 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 10:35:17.591007 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 10:35:20.457452 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 10:35:25.358058 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 10:35:30.158062 | info |  | "Wat wil je me vertellen",'"De dingen die je aanraakt dansen in de schaduw. Water en beweging, het is een verhaal."',None,None
2021-12-12 10:36:26.991474 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:04:20.858118 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:04:29.323867 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:04:35.157942 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:04:51.691293 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:05:08.024934 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:05:16.091472 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:12:52.891531 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:12:57.423987 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:13:08.058026 | info |  | KEYWORD DETECTED
2021-12-12 11:13:13.324460 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 11:13:36.191252 | info |  | "ik wil eigenlijk luisteren luisteren",'Aardse man getooid met sterren is weerloos in volle zee. Meer een hopen dan zijn.',None,None
2021-12-12 11:14:29.257309 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:14:45.524889 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:14:54.824316 | info |  | KEYWORD NOT DETECTED
2021-12-12 11:15:14.491424 | info |  | KEYWORD DETECTED
2021-12-12 11:15:36.258467 | info |  | "type vraag Waarom is de zee zo diep",'Heb stroom alle maal op het strand gekotst. Beneden de golven zijn we hele goede vertooning.',0.3,0
2021-12-12 11:25:01.823870 | info |  | KEYWORD DETECTED
2021-12-12 11:25:04.191314 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 11:25:17.124903 | info |  | "Ik heb je niet meer",'De vraag is opgevangen. Dat is mooi. Vergat je het water?',0.5666667,0.2333333
2021-12-12 12:25:41.291219 | info |  | KEYWORD DETECTED
2021-12-12 12:25:55.324667 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2021-12-12 12:26:05.724507 | info |  | "doet het pijn al die plastic in de zee",'"Het universum is een treurplein, waar is het enthousiasme van liefde dat in alle dingen woonde?"',0,0
2021-12-12 12:28:39.324093 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:28:43.924282 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:29:10.157854 | info |  | KEYWORD DETECTED
2021-12-12 12:29:32.324499 | info |  | "niks nu mijn favoriete kleur is blauw",'Ieder heeft zijn eigen zwaartekracht en gedondernis. Het inonkelbare is de tijd.',0,0
2021-12-12 12:32:08.557658 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:32:26.690699 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:32:54.858100 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:33:21.591009 | info |  | KEYWORD NOT DETECTED
2021-12-12 12:37:22.791215 | info |  | KEYWORD DETECTED
