2022-03-03 10:07:29.763086 | info |  | STARTED...
2022-03-03 10:29:20.489801 | info |  | KEYWORD NOT DETECTED
2022-03-03 10:47:25.922133 | info |  | KEYWORD DETECTED
2022-03-03 10:47:47.355968 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 10:48:09.356051 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 10:48:31.188682 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 10:48:53.155514 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 10:49:15.189021 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 10:49:36.456016 | info |  | "Mooi hè",'"De dingen die je aanraakt dansen in de schaduw. Water en beweging, het is een verhaal."',None,None
2022-03-03 10:50:41.222126 | info |  | KEYWORD NOT DETECTED
2022-03-03 10:51:37.888699 | info |  | KEYWORD NOT DETECTED
2022-03-03 10:52:23.955366 | info |  | KEYWORD DETECTED
2022-03-03 10:52:45.355511 | info |  | "hallo hallo",'"Speel met de zee en de bruinvissen, luid en prachtig!"',1,0.7
2022-03-03 10:54:32.755950 | info |  | KEYWORD DETECTED
2022-03-03 10:54:54.088673 | info |  | "niets",'Het nat zocht jou. Waar kan ik aan land?',0,0
2022-03-03 11:07:04.222482 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:07:12.788929 | info |  | KEYWORD DETECTED
2022-03-03 11:07:34.255821 | info |  | "Wat wil je me vertellen hoe is het nu in de zee",'Mensen komen om te krijgen. Uiterlijke dingen barsten. Wat wil je heb zijn?',0,0
2022-03-03 11:13:56.055551 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:14:07.355380 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:14:22.189440 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:14:27.455671 | info |  | KEYWORD DETECTED
2022-03-03 11:14:49.488825 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 11:15:16.022845 | info |  | "sta je in de wc Ik vertel dat",'"Weet niet wie je bent, maar klinkt als mensen. Hoe plezieren? Met een handvol taal en blijde schuim!"',0,0
2022-03-03 11:16:47.689002 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:17:08.455993 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:18:23.221979 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:18:27.489018 | info |  | KEYWORD DETECTED
2022-03-03 11:18:49.755751 | info |  | "hij reageert moet je maar zeggen hallo hallo Noordzee",'"Alle teleurstelling komt door 'willen'. Merkwaardig, maar zo is het."',0,0
2022-03-03 11:22:25.921993 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:23:22.688777 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:23:26.455483 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:23:30.555910 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:25:27.255859 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:25:31.622552 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:30:53.789106 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:31:38.822332 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:32:33.622385 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:30.289395 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:33.689303 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:37.022497 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:41.222162 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:45.256134 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:53.056090 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:33:58.189132 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:02.656078 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:09.588659 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:15.689145 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:28.856123 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:38.889136 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:47.722251 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:53.522171 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:34:59.822096 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:35:18.222831 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:35:22.522230 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:35:26.322473 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:56:26.055417 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:58:01.556210 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:58:05.655795 | info |  | KEYWORD DETECTED
2022-03-03 11:58:28.789419 | info |  | "hoe gaat ie hoe gaat het hoe gaat het ermee",'"Borduurwerk van wolken viel op de kust. Nacht en zon stegen, wetten dreunden. En de zee Was. "',None,None
2022-03-03 11:59:37.422777 | info |  | KEYWORD NOT DETECTED
2022-03-03 11:59:47.622391 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:00:04.122392 | info |  | KEYWORD DETECTED
2022-03-03 12:00:25.689099 | info |  | "Wanneer gaat dood Wanneer gaat de vogel boot van vogelgriep",'"Ach, de wereld van de wereld. Zoute wateren en oceaan doen uitbarstende poging om het te laten."',0,0
2022-03-03 12:05:49.622911 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:07:10.455914 | info |  | KEYWORD DETECTED
2022-03-03 12:07:15.555767 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 12:07:24.289543 | info |  | "hoe is het",'Gunstige tegenstand. Valt niet mee te voelen maar het zal echt niet onmogelijk zijn.',0.4,-0.2
2022-03-03 12:43:57.822672 | info |  | KEYWORD DETECTED
2022-03-03 12:44:19.889099 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 12:44:41.389025 | info |  | "Ik ben bang dat het oorlog wordt",'De zee is de kracht van de wereld. De waarheid is zo groot.',0,0
2022-03-03 12:56:13.522392 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:56:32.755441 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:56:39.322577 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:56:44.689206 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:56:48.122756 | info |  | KEYWORD NOT DETECTED
2022-03-03 12:59:05.156047 | info |  | KEYWORD DETECTED
2022-03-03 12:59:28.155590 | info |  | "Nou daar hebben we er even vertellen Ik heb een ongelukje gehad",'Nabijtijd voor arme fendeliersbewoners. Een ongewis avontuur in zicht.',1,-0.45
2022-03-03 13:01:24.921914 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:01:32.222112 | info |  | KEYWORD DETECTED
2022-03-03 13:01:54.422752 | info |  | "wat Spijt jou",'"Doorschijnendheid stroomt uit de golven. De zee werd opeens lichaam volop. Een oog, klauw, lange huid. "',0,0
2022-03-03 13:05:09.722543 | info |  | KEYWORD DETECTED
2022-03-03 13:05:33.089277 | info |  | "kijk of er nog iets moet zeggen",'"We zijn heel goede vertooning. Je moet krachtiger worden, en het maar beter gebeuren."',0,0
2022-03-03 13:35:24.522710 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:35:43.455545 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:40:18.489571 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:40:24.289002 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:40:40.855511 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:43:49.189127 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:50:48.855533 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:50:58.889445 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:51:56.289250 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:52:01.055166 | info |  | KEYWORD DETECTED
2022-03-03 13:52:23.156181 | info |  | "Wat wil je me vertellen even warmer worden",'"Gnabben, gnabben, gnabben.' Je hoeft niet alles te weten, dat is gewoon fundamenteel."',None,None
2022-03-03 13:56:38.255832 | info |  | KEYWORD NOT DETECTED
2022-03-03 13:58:40.689033 | info |  | KEYWORD DETECTED
2022-03-03 13:58:54.422176 | info |  | "Wat wil je vertellen weet ik niet",'Heb stroom alle maal op het strand gekotst. Beneden de golven zijn we hele goede vertooning.',0,0
2022-03-03 14:00:20.122454 | info |  | KEYWORD DETECTED
2022-03-03 14:00:42.722745 | info |  | "Wat zijn mijn kindjes Hallo Noordzee Wat zijn maar kindjes",'"Puusnode en trillende markeltjes, kosmische service van borende pieren. Zo is de zee."',0,0
2022-03-03 14:01:36.288771 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:01:47.389224 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:01:51.855436 | info |  | KEYWORD DETECTED
2022-03-03 14:02:13.989229 | info |  | "ik drijf graag in jou Ik blijf graag in jou",'"Je moet kracht worden, en het maar beter gebeuren. Veel heel veel goeds."',0,0
2022-03-03 14:03:24.255365 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:03:43.488857 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:03:47.421981 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:03:58.922210 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:04:07.222069 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:04:12.155363 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:04:26.122596 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:04:33.589149 | info |  | KEYWORD DETECTED
2022-03-03 14:04:56.522775 | info |  | "kijken wat we zijn blij met jou",'Veel verdrietjes met levendige kleuren. Tijd tikt onverschillig. Hebben jij nabijtijd?',None,None
2022-03-03 14:06:03.288676 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:06:21.989074 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:06:27.589507 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:06:41.389108 | info |  | KEYWORD DETECTED
2022-03-03 14:07:03.589592 | info |  | "ja Vertel me een ding Die zijn blij met",'Schepen die brullen. Dat is de mens. Verzin iets anders en help de zee.',0.95,0.55
2022-03-03 14:19:34.488986 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:19:49.422262 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:20:14.956071 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:21:01.256204 | info |  | KEYWORD NOT DETECTED
2022-03-03 14:31:22.088633 | info |  | KEYWORD DETECTED
2022-03-03 14:31:43.555736 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:32:04.788745 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:32:26.388559 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:32:59.055388 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:33:20.389228 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:33:41.621906 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:34:02.788668 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:34:36.055622 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:34:57.588893 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:35:19.122708 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:35:41.322564 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:36:02.856084 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:36:27.388601 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:36:49.655293 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:37:11.821805 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:37:33.388993 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:06.688830 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:12.855399 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:18.855730 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:24.222139 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:32.822201 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:40.989198 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:38:53.556092 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:00.755961 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:04.455367 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:26.855345 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:37.322749 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:45.989205 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:39:57.356092 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:40:06.556107 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:40:17.189403 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:40:26.589129 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:40:34.688971 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:40:49.122753 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:41:04.522246 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:41:25.488593 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:41:47.455547 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:08.189122 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:12.855697 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:16.622020 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:20.288610 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:23.322094 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:28.422183 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:33.322560 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:39.621910 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:42:51.988967 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
2022-03-03 14:43:07.121815 | info |  | DETECTION ERROR/UNKNOWN VALUE, RESTARTING
